std_cons,zero_ratio,high_cons_ratio,PAR,cv,Stability,longest_missing_streak,longest_zero_streak
1.344386977395448,0.0,0.4832347140039448,2.4213998377671464,0.23316418459384397,0.8109220268421604,8,0
4.98658389092706,0.0,0.4230769230769231,2.069842322224985,0.2992603527826252,0.769668679459279,409,0
0.46000264137848834,0.9828571428571429,0.017142857142857144,506.99869791666663,0.44820087212838766,0.6905119443342986,154,448
9.328473954922861,0.0,0.3638132295719844,4.166605836334801,0.5838097862818079,0.6313889512879103,2,0
0.4453872067369623,0.7054054054054054,0.22837837837837838,16.062245375008345,0.37043432612742305,0.7296956745280911,253,194
5.104801285689089,0.0,0.4435754189944134,2.6640854988951315,0.3487612776642976,0.7414210480091324,134,0
6.392697681638642,0.2696411251212415,0.5635305528612997,2.7499060876271697,0.655457860801685,0.6040624915186498,2,32
2.4148239403051956,0.0010090817356205853,0.4298688193743693,2.1899010133416796,0.32423405817057194,0.7551535121982129,41,1
0.1842514246615859,0.8013245033112583,0.16556291390728478,18.51286850725316,0.172075115959424,0.8531876382184185,730,27
3.7448406736628286,0.0009823182711198428,0.4037328094302554,4.353355145553538,0.4703128519300152,0.6801273611172913,2,1
0.0,1.0,0.0,0.0,0.0,1.0,730,300
4.432340221053076,0.0,0.3731138545953361,4.591356410432868,0.3767810149500443,0.7263319214466974,278,0
1.3258157131679142,0.7116141732283464,0.08759842519685039,45.005496676845695,1.0406990107610776,0.4900281691355604,5,60
3.422114682352875,0.0,0.2141119221411192,13.90853995908231,1.1837440218546433,0.4579291299676712,350,0
3.240985930516339,0.015888778550148957,0.39225422045680236,5.985482801797157,0.5069546789322367,0.6635899632419981,2,6
1.4890871118984441,0.8978599221789884,0.0651750972762646,40.237821209790766,1.0894544484919833,0.47859382659513233,2,493
5.90704574468703,0.6997663551401869,0.2932242990654206,6.002022244691609,1.2544827703078378,0.44356071963391197,169,490
4.942441036542786,0.004892367906066536,0.3943248532289628,3.2005655503214254,0.4348092525987134,0.6969567544876151,6,1
3.0340966340130295,0.0,0.45058139534883723,1.9152819562511512,0.2037907444002524,0.8307091615812479,1,0
4.0360918373957375,0.0,0.44837758112094395,3.5840544385716266,0.490457251119167,0.6709350430876911,16,0
2.0250342820505045,0.023178807947019868,0.17218543046357615,12.32858358932603,1.0688064334910647,0.48337049992276093,730,2
5.043775927305591,0.004868549172346641,0.34079844206426485,4.7178446712325055,0.6155478036580048,0.6189850883618235,2,3
4.040040591709445,0.001951219512195122,0.3980487804878049,4.04222609171153,0.4288288571170461,0.6998738827389757,3,2
1.3477636538534303,0.28355196770938446,0.39959636730575177,8.906450383295923,0.6150601095847434,0.6191720011319674,7,41
6.153824977960857,0.000975609756097561,0.25658536585365854,3.340250794772165,0.6117608734254073,0.6204394314863483,2,1
3.4945478066153517,0.0,0.3355263157894737,3.1305690362357255,0.47275947025782755,0.6789975010820577,730,0
3.0577459075776248,0.0,0.43368828654404645,4.013366363101709,0.5192596934283447,0.6582153165292045,1,0
10.218224526309735,0.18393030009680542,0.5517909002904162,3.4040617188304063,0.6256687471468438,0.6151314662074092,1,190
4.959406740935678,0.0,0.32602739726027397,2.4079945244237715,0.38242046786652606,0.7233689194021329,669,0
1.4373098903696624,0.0425531914893617,0.3642052565707134,13.50773166134554,0.6245163373386846,0.6155678321082447,232,11
2.323835767835769,0.0,0.22697368421052633,16.82362034317514,1.0206693348485478,0.4948855227097072,730,0
1.173000033433798,0.004842615012106538,0.41646489104116224,6.883289911115877,0.40183062761697114,0.7133529402906117,171,1
5.345658717969143,0.0,0.4270216962524655,2.6730565542238125,0.3614506268472272,0.7345106611142743,5,0
0.7840819489786315,0.0,0.42091836734693877,2.576619098151639,0.30034115129388544,0.769028957520082,642,0
0.839507292026299,0.21630094043887146,0.400208986415883,5.606320411346698,0.4408397917469166,0.6940396883317406,48,201
3.4394271980280973,0.0,0.39012584704743464,3.283139969854001,0.42784302739828434,0.700357098652595,1,0
5.0389300077865276,0.0,0.3157894736842105,3.737297775792247,0.5628661954911113,0.6398500414718884,730,0
6.1037716514709155,0.05630630630630631,0.4380630630630631,3.073820079732017,0.46608982271069116,0.6820864482580435,30,50
2.4916385692319047,0.4685835995740149,0.20766773162939298,14.981016954100586,1.0131989487602726,0.49672189656953664,87,138
7.160168244174511,0.00390625,0.4453125,3.0249391093087605,0.3562058159798121,0.7373512104263721,3,2
5.740099297239189,0.0,0.21581196581196582,4.2228482699670735,0.6074646156281946,0.6220976749831607,323,0
8.635744275124017,0.22643343051506318,0.4159378036929057,6.504571007658241,1.0343845978195967,0.49154914025193436,2,38
4.6059620223837605,0.0,0.29605263157894735,3.048261643707244,0.45484185430529006,0.6873599333430751,730,0
6.1219498286691465,0.48540856031128404,0.23346303501945526,14.09516969245946,1.884669692466514,0.34666014019267416,3,50
1.2179950545593794,0.47173489278752434,0.246588693957115,17.85842998655981,0.7672904431087472,0.5658379492173075,2,40
3.869796963418633,0.0,0.41118421052631576,1.9981168847374642,0.24968604587395432,0.8002009811197507,730,0
0.33712002619775466,0.07894736842105263,0.7006578947368421,1.609037405695778,0.18393755579826163,0.8446391408926605,730,2
4.677645170585915,0.12997090203685743,0.43743937924345294,3.75482223916211,0.5820656033767886,0.6320850398779814,2,108
3.192448350066192,0.016456921587608905,0.4191674733785092,2.384577529606676,0.35917869036849925,0.7357384331333807,1,17
0.8737572577556173,0.37359900373599003,0.32503113325031135,29.050431728376992,0.612962108922169,0.6199773661566239,227,86
2.34893276775416,0.0,0.3815789473684211,5.204803881440365,0.5468951752692175,0.6464562149959273,730,0
1.846069032473632,0.003009027081243731,0.4674022066198596,2.928491125633055,0.27883535360612094,0.7819614911177989,10,2
4.416707302349968,0.005170630816959669,0.35470527404343327,2.0927283360552713,0.27311534790895586,0.7854747817175108,9,2
6.3966481508089394,0.0,0.43290891283055827,5.015912328430107,0.6449781463136501,0.607910811606204,5,0
2.5943428550640526,0.0,0.43823529411764706,3.9624145029550433,0.5710268338092197,0.6365263651005446,7,0
2.928853404071937,0.5585168018539977,0.21668597914252608,9.907027481594314,1.1903104751229499,0.456556278827944,152,43
2.6352946350025093,0.003875968992248062,0.29844961240310075,3.172984962879514,0.33256792150832937,0.7504307914512179,1,2
5.08256438667048,0.1994191674733785,0.47337850919651503,5.320852704944151,0.7340648893623223,0.5766796883637588,1,193
0.08950784534021251,0.005870841487279843,0.9344422700587084,1.017725552678749,0.042023041733942106,0.9596716770638631,8,2
1.5867016075896716,0.005808325266214908,0.41626331074540174,3.1914886557697,0.2662220750623512,0.7897508815353406,1,2
15.25322678020448,0.0,0.3741362290227048,3.5265531929219103,0.6389537706909548,0.610145336545043,8,0
0.0009352195295828393,0.9990281827016521,0.0009718172983479105,1029.0,0.0009351922645022417,0.9990656815029288,2,526
2.4126727404951294,0.031496062992125984,0.6167979002624672,2.494036547595341,0.33533669953365275,0.7488747971573281,647,1
144.91267879689906,0.3121272365805169,0.562624254473161,4.4371353000392055,0.8697411795759322,0.5348333827823194,466,59
3.136786075538558,0.9747817652764307,0.02521823472356935,53.82435485789035,2.1061167041433326,0.32194540490576967,2,621
5.219124599106611,0.051387461459403906,0.3484069886947585,5.207991098732884,0.7511097916755264,0.5710664201375764,19,50
2.256180126628603,0.0,0.47647647647647645,3.009325559646132,0.38295763137673566,0.7230879510057724,17,0
12.263429261167083,0.4508032128514056,0.5230923694779116,4.8252020711222,0.9617769999623943,0.5097419329613759,35,39
60.65143480612051,0.9980295566502463,0.0019704433497536944,507.80256617520655,16.420569141407864,0.057403405817726565,4,594
5.742147031037286,0.019005847953216373,0.43859649122807015,11.186896784203844,0.8070265142382357,0.5533953110929072,346,8
0.0009966499068325314,0.99,0.01,100.00000000000001,0.0009965502518073507,0.9990044418718959,730,208
0.5325871876561986,0.8819148936170212,0.1127659574468085,24.545696775912603,0.45924481377905796,0.6852859715911991,85,275
3.898378830037828,0.0,0.3534932221063608,4.560877458633143,0.6158464756260978,0.618870675577348,68,0
3.952437545173422,0.0,0.4230396902226525,2.251663247910937,0.2786191279726916,0.782093727618126,1,0
2.6118812852948894,0.0,0.3395669291338583,3.5432445671643973,0.5183670754850004,0.6586022682825743,7,0
2.5190933693994695,0.0,0.4027237354085603,3.4555776319252485,0.30972224851696534,0.763520663356164,3,0
1.5883539615151805,0.0,0.48355263157894735,2.115766111945069,0.2846562818271728,0.7784183319274283,730,0
3.810912052653299,0.050352467270896276,0.3554884189325277,3.575984614098169,0.46327746783760915,0.6833973883830605,13,50
6.275922945906414,0.0,0.3256578947368421,6.819610958464824,1.1382924398782581,0.4676628796652969,730,0
3.3496922653329864,0.00392156862745098,0.3431372549019608,2.545304840009194,0.38224036822847096,0.7234631710848063,2,2
3.7784206786149097,0.0,0.43928923988154,2.338318016653567,0.2530958135275006,0.7980235742588361,6,0
0.4959924006163756,0.9370764762826719,0.03872216844143272,140.8953409858204,0.46909117944473383,0.6806929440403867,1,521
1.3415771399786343,0.05649157581764123,0.4529236868186323,3.3920067140188332,0.4341381178563454,0.69728290988788,12,50
2.26557044079965,0.0,0.3815789473684211,3.3304326875380887,0.28451005837113547,0.7785069439378951,730,0
6.371536692894735,0.0,0.34539473684210525,3.3850143290392594,0.49689519372001734,0.6680494427367654,730,0
9.906551219442246,0.002938295788442703,0.4476003917727718,2.4763996031321365,0.3538196336794902,0.7386508328898594,6,1
1.5407885273737285,0.35526315789473684,0.34210526315789475,6.423438630335181,0.736755556061428,0.5757862679695557,730,14
5.131745547100243,0.0,0.38672438672438675,3.7284861103936606,0.4314384474547723,0.6985979744906886,333,0
5.40031775934776,0.012080536912751677,0.3181208053691275,9.868425560542306,1.0170655557164117,0.49576970721946856,278,4
4.531770180155089,0.5552486187845304,0.4157458563535912,5.476585788006026,1.0189699155358782,0.49530208068235543,307,180
0.3105513336664466,0.007797270955165692,0.49610136452241715,3.9538418720160995,0.21340017570392555,0.8241304229413626,2,2
1.8020631335822799,0.0,0.4336677814938685,3.4212855963681386,0.42486743174665015,0.7018196764973192,106,0
12.350398718039644,0.0,0.23898139079333985,4.239031753295641,0.7297803030248833,0.5781080974568218,5,0
2.651966355650562,0.02631578947368421,0.555921052631579,1.9243483326052133,0.32229346780965,0.7562617711909883,730,4
3.142295210328587,0.0029154518950437317,0.43731778425655976,2.2302181717408516,0.2670710980061994,0.7892216952730993,3,2
23.780309054621195,0.0,0.4970588235294118,2.007661590924189,0.2946947856689777,0.7723828125895271,443,0
6.913650756292754,0.0,0.4186046511627907,9.367748700062057,0.5825387151854456,0.6318960733183818,252,0
1.0724338269872151,0.0,0.4666666666666667,1.6279880922445469,0.20989564792516,0.826517561010234,730,0
3.5413605731255675,0.0010626992561105207,0.412327311370882,4.198472922846667,0.3980967711054464,0.7152580713059802,82,1
3.106098553442693,0.0,0.521594684385382,1.8205128811155755,0.20629648380102616,0.8289835985006038,730,0
0.602607932520408,0.0,0.3480278422273782,17.48823135192218,0.3835234809493371,0.7227922140604557,154,0
17.310527441992644,0.871968962172648,0.05625606207565471,86.83184206788808,4.474967226656106,0.1826494951661584,1,181
0.06163067649080743,0.9963768115942029,0.0036231884057971015,415.46289752650176,0.06142074808852419,0.9421334581982359,171,496
4.857851100414389,0.31126482213438733,0.274703557312253,7.569757940201921,1.1293928231043973,0.46961743702231556,4,100
1.6789137574356277,0.10695187165775401,0.4946524064171123,6.232975322114371,0.442610453019698,0.6931878234396418,278,41
1.0448899348295593,0.0,0.4337748344370861,2.7914500288850372,0.27435185518786187,0.7847126332723724,730,0
1.68054049778359,0.0,0.40794573643410853,5.44489278184405,0.439184541134394,0.694837924823581,1,0
0.2764845530819689,0.0,0.3018867924528302,1.6447074293228137,0.13316988584204795,0.8824802110381792,185,0
1.9040758589593743,0.0,0.4769736842105263,2.3961617546264558,0.33385187685206635,0.7497084326634771,730,0
4.785170252590108,0.0048449612403100775,0.42829457364341084,2.7967308393070947,0.3503659324420981,0.7405400091747935,1,2
1.8371379070541998,0.021442495126705652,0.4502923976608187,2.692572512537819,0.2840836428226563,0.778765468736766,2,4
1.152021791426183,0.039473684210526314,0.2894736842105263,11.827123695976153,0.6265244276960886,0.6148078583833277,730,10
7.780329760596887,0.0,0.4862068965517241,2.999116992594511,0.4973264777484592,0.6678570204032639,730,0
3.7665561738453137,0.023138832997987926,0.4024144869215292,9.78494623655914,0.6910206582863896,0.5913588311885903,19,9
3.5477270790636504,0.003925417075564278,0.3277723258096173,2.975505275592539,0.3087037479060465,0.7641148744320638,4,1
3.607971802495008,0.019860973187686197,0.4011916583912612,2.6584018247079575,0.329281327584259,0.752286201008577,7,5
7.556121508399265,0.6818652849740933,0.30569948186528495,6.157590105009392,1.3092474446040006,0.4330415098376277,62,27
0.27756114642826896,0.9068047337278107,0.07100591715976332,56.265379975874545,0.2615253118482261,0.7926911894735805,357,225
2.6058082996481784,0.001968503937007874,0.453740157480315,1.955643714235379,0.3050485637597347,0.766255009789892,4,2
0.0,1.0,0.0,0.0,0.0,1.0,5,529
5.513536223689336,0.07065750736015702,0.3729146221786065,7.40363237794334,0.962657985024482,0.5095131233410115,14,16
3.923351432679006,0.0625,0.06578947368421052,23.53553819732979,1.7934781443180927,0.35797666863225336,730,19
3.451187062107126,0.011111111111111112,0.3838383838383838,3.6544531671240947,0.42804804209051306,0.7002565533692442,14,3
3.982870162842286,0.0,0.3212180746561886,5.979847573781905,0.5681546536647409,0.63769220571646,5,0
40.44101377622784,0.13658536585365855,0.4712195121951219,2.999621176366745,0.6407223579870271,0.6094876413014095,3,130
0.4413960103861116,0.6074582924435721,0.3650637880274779,14.909350989046917,0.355930721846866,0.7375008058213585,10,154
2.2338862158767294,0.16356107660455488,0.5196687370600414,4.223033639754388,0.5723325477100484,0.6359977737892688,18,18
2.453378531892091,0.6382153249272551,0.27158098933074687,15.22787224765642,1.0924578753976686,0.47790687294479056,2,97
5.049002009631298,0.0,0.3841059602649007,1.9684783186075747,0.316337757856306,0.7596834429702365,730,0
0.5766462651384785,0.02100840336134454,0.44397759103641454,14.921521059246485,0.3898435167156256,0.7195054608472221,319,6
13.587280697719493,0.06896551724137931,0.56,2.9136192303966295,0.5963543836360354,0.6264273210578017,239,50
2.3064860424151665,0.0,0.4026548672566372,3.294812138109349,0.34519659587619506,0.7433857646276967,127,0
1.0639656812831937,0.2236842105263158,0.46381578947368424,3.8065966589828966,0.4935161767956345,0.6695608762306933,730,11
0.9228735804501935,0.0,0.48322147651006714,3.2706307307585445,0.3429729965008327,0.7446166100178769,730,0
1.4027307833903653,0.011940298507462687,0.5014925373134328,1.9830592676240677,0.23428656568480866,0.8101846263271759,17,10
4.687509497493494,0.0,0.3822525597269625,4.3093822123488374,0.5268804264198169,0.6549301325086534,147,0
7.099778377056723,0.0,0.36212624584717606,3.2214539713825694,0.6128273905470837,0.6200291524443866,730,0
3.003765910693469,0.0,0.3917808219178082,3.11738868195568,0.43216586874809954,0.6982431447511949,669,0
0.23880228384460672,0.0,0.5794701986754967,1.345491544236669,0.07586048757304978,0.9294885457275436,730,0
2.265639264186314,0.0023584905660377358,0.4858490566037736,2.4033338520862513,0.2897350509010563,0.7753530458068603,171,1
4.703718965811527,0.0,0.45663956639566394,5.023605800887393,0.549991776572598,0.6451647132033428,280,0
4.533997307750605,0.00390625,0.4365234375,4.893884073774653,0.515733474385757,0.6597465958883337,3,2
0.5383173164785781,0.01694915254237288,0.4127617148554337,7.224562677804008,0.3245097295581389,0.7549963414263506,16,11
221.8570041064168,0.21635094715852443,0.06181455633100698,778.892435143614,22.13580106248388,0.043223054922509746,23,48
5.481527934085335,0.0,0.375743162901308,4.585253652510969,0.642075185007607,0.6089855136537902,175,0
14.672211745899974,0.029818956336528223,0.5079872204472844,3.010580169728055,0.632648276781421,0.6125017949189799,58,25
3.494205398206635,0.0,0.3684738955823293,7.4099189639021015,0.6451988818425166,0.6078292485101039,12,0
0.0,1.0,0.0,0.0,0.0,1.0,161,304
3.5304441684353907,0.4268558951965066,0.38427947598253276,18.618649278062414,1.0557906817782625,0.48643084573911893,71,72
3.6443397172399217,0.0,0.46078431372549017,2.3822062787006866,0.31856389414285396,0.7584008666110642,282,0
1.8790657945964788,0.1661721068249258,0.4886251236399604,7.281902599800333,0.5928096280497406,0.6278214184481133,5,50
3.4114249813016597,0.6232961586121437,0.37670384138785623,5.248998674680529,0.9653655984172884,0.5088111854635602,213,160
4.397519158007337,0.0,0.37463697967086157,5.19540121492169,0.4569795585385525,0.6863514276089546,1,0
1.9666447772022193,0.0,0.3493621197252208,4.713421949987371,0.3292539953814432,0.752301669563942,6,0
1.705459254117414,0.00741839762611276,0.4198813056379822,2.9138375130331795,0.3354587322309167,0.7488063658316684,318,5
3.925487186952266,0.0,0.2868525896414343,4.876687300372905,0.35918505411972823,0.7357349883807004,267,0
4.476493791659337,0.0,0.47774480712166173,2.3056658382834283,0.3185029081711817,0.7584359456491769,18,0
5.623064698172409,0.4990118577075099,0.36264822134387353,8.387551490592196,1.1281154482693259,0.46989931904927557,4,177
8.246466572447344,0.3932038834951456,0.33495145631067963,16.191173000699926,1.398536989987596,0.41692081638698075,3,11
4.1967502056116235,0.0,0.4309210526315789,2.384066360298885,0.28070116598481737,0.7808222765464828,730,0
9.640762039732383,0.3061630218687873,0.5188866799204771,3.981538745390791,0.8040182324452859,0.5543181227412174,17,11
4.087902738542349,0.0,0.327718223583461,2.7130281001434344,0.39324128462157176,0.7177507665311663,223,0
1.6150512781539004,0.0187192118226601,0.46502463054187193,3.0000745927700962,0.3090083709068889,0.7639370551214993,2,4
0.18026137295855685,0.004906771344455349,0.09224730127576054,47.596243351063826,0.17021233092847163,0.8545457722245831,3,2
13.323938001720155,0.0,0.5611650485436893,2.2423333850078215,0.4665878849266904,0.6818548075282829,3,0
1.3876487683668197,0.013671875,0.4521484375,2.9269598005230186,0.28588749593740914,0.7776730103989402,3,2
1.9390148907437434,0.0,0.41776315789473684,2.3953054414655988,0.2559633362945569,0.7962015857487366,730,0
5.160700263365095,0.0,0.412348401323043,3.5620519695595605,0.4784409367826094,0.6763881972696217,126,0
2.7166180386371805,0.0,0.40372670807453415,3.5637411605153546,0.3665260238167989,0.7317826243856907,472,0
2.6016206802105737,0.10194174757281553,0.4077669902912621,22.310485965572216,0.821208582264882,0.5490859255431276,2,3
4.258992680455544,0.0,0.42,2.1494122803001066,0.2614820007769905,0.7927184053233145,730,0
5.470307080232531,0.0,0.38405797101449274,3.255078401715456,0.6383304671594334,0.6103774666009952,730,0
4.298806812485701,0.0,0.46710526315789475,2.274811797312415,0.32130891810781614,0.7568252861201092,730,0
2.813403912414232,0.0,0.3717105263157895,3.919618178562252,0.5384606794222545,0.6500003629443001,730,0
5.118395669571163,0.019736842105263157,0.4144736842105263,3.2939896006112903,0.5209475814150807,0.657484854980739,730,6
4.937752599236744,0.0599803343166175,0.4169124877089479,3.30609943731317,0.4964012567390689,0.6682699546638863,15,5
5.430638672745987,0.0,0.4034917555771096,5.6181790600082495,0.8116993490156531,0.5519679634169588,2,0
2.8313422631774086,0.04480651731160896,0.5295315682281059,2.9537699352524744,0.433912705271356,0.6973925234944887,46,22
2.13100285233176,0.0,0.37264150943396224,2.4193204073964467,0.2633175504354405,0.7915666173206568,131,0
6.660964787518926,0.05257731958762887,0.4041237113402062,2.397371082582209,0.40864582036364083,0.7099016555785831,13,50
0.06045589011142333,0.9878603945371776,0.012139605462822459,266.685618729097,0.06018282992708042,0.9432335364917958,358,175
6.902929781541903,0.0019398642095053346,0.457807953443259,2.2847049042437266,0.2665636134087713,0.7895379193064339,1,1
3.970956686910034,0.00234192037470726,0.43208430913348944,1.946653443388491,0.24826292016817125,0.8011132781748221,170,1
5.953786406933466,0.0,0.38235294117647056,2.637144700648623,0.4255341815531429,0.7014914219106859,443,0
11.571109428423659,0.01364522417153996,0.38499025341130605,2.5653455602466995,0.5179048282651163,0.658802832284911,2,3
4.691398964914661,0.0,0.42572062084257206,2.6033098481241552,0.30668382847683107,0.7652960710210022,131,0
0.9511139791905218,0.4830508474576271,0.4745762711864407,15.697620030265512,0.5885544577297266,0.629503127912369,680,50
0.7800965214069018,0.0,0.5077519379844961,1.692635402281455,0.12742115669139814,0.8869799844227366,1,0
8.420340817405442,0.26266666666666666,0.6026666666666667,2.290146064776553,0.6349594218588206,0.6116359749547047,262,109
23.09785399798588,0.0029585798816568047,0.480276134122288,2.660499369768726,0.49928157847355464,0.6669861181234,10,3
5.289665110675299,0.2235142118863049,0.2777777777777778,5.072845142789846,0.9252075729661644,0.5194245098772916,242,58
0.2183503967867239,0.7943192948090108,0.12830558276199805,22.35559866962306,0.2039369855457985,0.830608256084645,4,84
18.163102845748437,0.0,0.41118421052631576,2.132171074688613,0.42635601523226074,0.7010872386142424,730,0
4.541023266830324,0.5918570009930486,0.3515392254220457,7.530282716788587,1.1207758820252096,0.4715255433049635,11,151
3.646271213838266,0.0029154518950437317,0.3741496598639456,4.065359979160683,0.5346514915242039,0.6516137413106137,1,1
6.3383370608342045,0.001184834123222749,0.44075829383886256,6.430636375714096,0.3716879840573676,0.7290287671997113,78,1
12.186935583315286,0.39544962080173346,0.30335861321776814,5.498409834093419,1.1174010890758648,0.47227707832928706,108,180
1.5068289517371753,0.060546875,0.3876953125,5.734109424153792,0.5623705126156245,0.6400530424283684,2,41
0.4882421013313639,0.026713124274099883,0.4843205574912892,2.961622958434287,0.2536100733280069,0.7976962065606744,133,1
5.189701249651424,0.2067137809187279,0.34275618374558303,7.011827182416698,0.9944649145154943,0.5013876116456655,253,69
0.03815542614933199,0.3236994219653179,0.41965317919075146,4.486223662884926,0.03684148419843966,0.9644675827887799,160,98
61.014061839071324,0.0533462657613967,0.36566440349175555,3.04166020323815,0.5283205699726526,0.6543129888109102,1,50
8.658516885723394,0.0,0.41725601131541723,4.332669812797746,0.7787505836848395,0.562192366469059,241,0
2.0575777036503458,0.0,0.12877030162412992,22.977535477508084,1.114062448523026,0.4730229235653103,143,0
4.184362310649389,0.0,0.36235038084874865,4.309692495486733,0.5858835286040446,0.6305633307637909,106,0
7.749855214645925,0.002849002849002849,0.32905982905982906,2.8661682960165633,0.4101543741707187,0.7091422175590374,326,1
2.692562523742512,0.07246376811594203,0.5426731078904992,2.908544822410439,0.4303332416888471,0.6991377749280742,240,7
11.746388839189107,0.033630069238377844,0.486646884272997,3.2785955772391158,0.6999753100318754,0.5882438374832922,21,11
6.7521208679881575,0.0,0.3727008712487899,3.412620000992591,0.46698822889324304,0.6816687280132041,1,0
7.19220652905634,0.06907894736842106,0.42105263157894735,2.823820419269062,0.6475454643233439,0.6069635234076564,730,17
3.6863065408960765,0.0,0.42105263157894735,2.8950918715534355,0.32276323755761277,0.7559931903206111,730,0
3.371039705956766,0.0009775171065493646,0.31085043988269795,15.00249238742168,0.9183168462857418,0.5212903186124893,5,1
4.640077487171053,0.014976958525345621,0.3870967741935484,3.3277927070171383,0.4610998448567987,0.6844159237440814,155,3
2.1143943340804032,0.0,0.40460526315789475,2.1723257290693256,0.16437977489264088,0.8588263224446704,730,0
2.5410445179468004,0.016585365853658537,0.4068292682926829,3.70042492917847,0.5129692583064439,0.6609519621828663,2,3
3.6380026881459178,0.5443037974683544,0.33008763388510226,7.865879141606161,1.1033398677389878,0.47543433913747984,3,171
9.166523266142471,0.0,0.3591756624141315,2.6531692306352617,0.48165599133903814,0.6749204983109849,5,0
3.044606258415047,0.0011534025374855825,0.3644752018454441,4.464429082540453,0.40031386455978163,0.7141256151986834,144,1
7.4679328896486545,0.0011111111111111111,0.4122222222222222,2.6823143998782832,0.345831207450359,0.7430352294285648,43,1
3.462111261262184,0.029382957884427033,0.3379040156709109,3.6477747369256077,0.46656964297953457,0.681863288788908,3,27
0.0,1.0,0.0,0.0,0.0,1.0,730,206
0.9799243532249469,0.9932038834951457,0.0048543689320388345,503.55092966855295,0.9350076739001143,0.5167938161115635,3,627
1.9912469415634348,0.2507345739471107,0.24387855044074436,15.96870979910434,0.9893877117950367,0.502667224730012,3,73
90.69168232076775,0.0,0.6421845574387948,2.3069597795090346,0.5550143269118265,0.6430808917278245,497,0
